관리코드,시도,시군구,기관명,URL,QA상태,추천파서,발견,유효,무효,HTTP,오류코드,오류메시지,표본,응답시간ms
"LGS-000058","인천광역시","연수구","연수구청","http://www.yeonsu.go.kr/main/community/notify/notice.asp","PASS","SPRING_BBS","35","35","0","200","","","옥련 별별 야시장 in 2026 안내 / 2026-07-10 / https://www.yeonsu.go.kr:443/main/community/notify/notice.asp?page=v&gotopage=1&seq=118802&keyfield=&keyword=&s_date=&e_date=&eminwon=&dept_idx=&head_idx=&se_dept_idx=&category=&head_idx_cateYN=&listCnt= | 규제합리화 대국민 공모전 안내 / 2026-07-10 / https://www.yeonsu.go.kr:443/main/community/notify/notice.asp?page=v&gotopage=1&seq=118801&keyfield=&keyword=&s_date=&e_date=&eminwon=&dept_idx=&head_idx=&se_dept_idx=&category=&head_idx_cateYN=&listCnt= | 불법 주방용 오물분쇄기 사용 근절 관련 안내 / 2026-07-10 / https://www.yeonsu.go.kr:443/main/community/notify/notice.asp?page=v&gotopage=1&seq=118800&keyfield=&keyword=&s_date=&e_date=&eminwon=&dept_idx=&head_idx=&se_dept_idx=&category=&head_idx_cateYN=&listCnt=","740"
"LGS-000059","인천광역시","남동구","남동구청","http://www.namdong.go.kr/main/bbs/bbsMsgList.do?bcd=notice","PASS","HEURISTIC_NOTICE","20","20","0","200","","","[공지] 2026년도 소규모 사업장 방지시설 설치 지원사업 공고(3차) 안내 / 2026-07-06 / https://www.namdong.go.kr/main/bbs/bbsMsgDetail.do?msg_seq=15882&bcd=notice | [공지] 사물인터넷(IoT) 측정기기 부착기한 연장 관련 부착계획서 제출 안내 / 2026-05-19 / https://www.namdong.go.kr/main/bbs/bbsMsgDetail.do?msg_seq=15841&bcd=notice | [공지] 65세 미만 장애인 통합돌봄 사업안내 / 2026-05-19 / https://www.namdong.go.kr/main/bbs/bbsMsgDetail.do?msg_seq=15838&bcd=notice","395"
"LGS-000060","인천광역시","부평구","부평구청","http://www.icbp.go.kr/main/participation/news/notice.jsp","PASS","HEURISTIC_NOTICE","9","9","0","200","","","장애인 관련글 사회복지법인 성원 이사회 회의록 공개 / 2026-07-09 / https://www.icbp.go.kr/main/bbs/bbsMsgDetail.do?msg_seq=37449&bcd=notice | 2026년 하반기 부평구 적극행정 우수직원 구민추천 안내 / 2026-07-09 / https://www.icbp.go.kr/main/bbs/bbsMsgDetail.do?msg_seq=37448&bcd=notice | 공영장례 부고 알림(김득환) / 2026-07-09 / https://www.icbp.go.kr/main/bbs/bbsMsgDetail.do?msg_seq=37447&bcd=notice","985"
"LGS-000061","인천광역시","계양구","계양구청","http://www.gyeyang.go.kr/open_content/main/bbs/bbsMsgList.do?bcd=board_4","PASS","SPRING_BBS","10","10","0","200","","","계양e음(인천e음) 캐시백 한시적 종료 안내 / 2026-07-10 / https://www.gyeyang.go.kr/open_content/main/bbs/bbsMsgDetail.do?msg_seq=15522&bcd=board_4 | 찾아가는 반려견 코무늬(비문) 무료 동물등록 참여 신청 접수중 / 2026-07-08 / https://www.gyeyang.go.kr/open_content/main/bbs/bbsMsgDetail.do?msg_seq=15520&bcd=board_4 | 2026년 유·청소년 스포츠강좌이용권 지원사업 추가모집 / 2026-07-07 / https://www.gyeyang.go.kr/open_content/main/bbs/bbsMsgDetail.do?msg_seq=15518&bcd=board_4","443"
"LGS-000062","인천광역시","서해구","서해구청","https://seohae.go.kr/open_content/main/community/news/gosi.jsp","PASS","SPRING_BBS","10","10","0","200","","","제3자에 대한 정보공개 결정 통지 공시송달 공고 / 2026-07-09 / https://seohae.go.kr/open_content/main/bbs/bbsMsgDetail.do?msg_seq=46075&bcd=gosi | 지방소득세 반송분 공시송달 공고(2026년 6월 수시분, 5월 독촉분, 4월 독촉분) / 2026-07-09 / https://seohae.go.kr/open_content/main/bbs/bbsMsgDetail.do?msg_seq=46074&bcd=gosi | 건설공사(건축분야) 안전점검 수행기관 지정 공고(원창동 27번지 외 2필지) / 2026-07-09 / https://seohae.go.kr/open_content/main/bbs/bbsMsgDetail.do?msg_seq=46073&bcd=gosi","765"
"LGS-000063","인천광역시","검단구","검단구청","https://www.geomdan.go.kr/main/community/news/notice.jsp","PASS","SPRING_BBS","10","10","0","200","","","토양오염 행정처분 현황(2026.7.) NEW / 2026-07-10 / https://www.geomdan.go.kr/main/bbs/bbsMsgDetail.do?msg_seq=30&bcd=notice | 2026년도 라돈 무료측정 및 저감 컨설팅 사업 안내 NEW / 2026-07-10 / https://www.geomdan.go.kr/main/bbs/bbsMsgDetail.do?msg_seq=29&bcd=notice | 여름철 수상안전관리 성수기 특별대책기간 지정에 따른 물놀이안전 행동요령 홍보 NEW / 2026-07-10 / https://www.geomdan.go.kr/main/bbs/bbsMsgDetail.do?msg_seq=28&bcd=notice","261"
"LGS-000064","인천광역시","강화군","강화군청","http://www.ganghwa.go.kr/open_content/main/ganghwa/news/notice.jsp","PASS","SPRING_BBS","10","10","0","200","","","청소년문화의집 방학특강 프로그램 ESG그린코딩캠프 참여자 모집 홍보! / 2026-07-09 / https://www.ganghwa.go.kr/open_content/main/bbs/bbsMsgDetail.do;jsessionid=D2539C56F7995D961FE5F820BA737B7F?msg_seq=12350&bcd=notice | 2026년 상반기 강화역사박물관 기획전시 <강화의 불교미술Ⅱ: 전등사-삶과 죽음 사이, 명부세계> 개최 안내 / 2026-07-07 / https://www.ganghwa.go.kr/open_content/main/bbs/bbsMsgDetail.do;jsessionid=D2539C56F7995D961FE5F820BA737B7F?msg_seq=12349&bcd=notice | 2026년 하반기 강화 청년 발돋움 인턴십 사업 모집 공고 / 2026-07-07 / https://www.ganghwa.go.kr/open_content/main/bbs/bbsMsgDetail.do;jsessionid=D2539C56F7995D961FE5F820BA737B7F?msg_seq=12348&bcd=notice","303"
"LGS-000065","인천광역시","옹진군","옹진군청","http://www.ongjin.go.kr/open_content/main/community/board/notice.jsp","PASS","SPRING_BBS","10","9","1","200","","","(재)옹진군인재육성재단 임원(비상임 감사) 공개모집 / 2026-07-06 / https://www.ongjin.go.kr/open_content/main/bbs/bbsMsgDetail.do?msg_seq=26705&bcd=notice | 인천형 행정체제 개편에 따른 인천광역시 및 관련구 정보시스템 일시중단 안내 / 2026-06-26 / https://www.ongjin.go.kr/open_content/main/bbs/bbsMsgDetail.do?msg_seq=26703&bcd=notice | 장기요양 재택의료센터 시범사업 지침 안내 / 2026-06-25 / https://www.ongjin.go.kr/open_content/main/bbs/bbsMsgDetail.do?msg_seq=26700&bcd=notice","443"
"LGS-000066","광주광역시","동구","동구청","http://www.donggu.kr/board.es?mid=a10101010000&bid=0001","PARSER_UNSUPPORTED","SAEOL_GOSI","0","0","0","200","","","","2380"
"LGS-000067","광주광역시","서구","서구청","https://www.seogu.gwangju.kr/board.es?mid=a10311010100&bid=0034&act=listC&gon=C","PASS","HEURISTIC_NOTICE","9","9","0","200","","","새글 관내 체류 외국인 재난문자 앱(Emergency Ready App) 안내 / 2026-07-10 / https://www.seogu.gwangju.kr/board.es?mid=a10311010100&bid=0034&act=viewC&list_no=142705&tag=&nPage=1 | 새글 2026년 서구 마을활동지원가(회계지원) 기간제 인력 채용 공고 / 2026-07-09 / https://www.seogu.gwangju.kr/board.es?mid=a10311010100&bid=0034&act=viewC&list_no=142685&tag=&nPage=1 | 새글 7월 [빛고을국악전수관 '국악팝 체험 미션'] 가족 관람객 참가자 모집 7/18.. / 2026-07-08 / https://www.seogu.gwangju.kr/board.es?mid=a10311010100&bid=0034&act=viewC&list_no=142661&tag=&nPage=1","1783"
"LGS-000068","광주광역시","남구","남구청","http://www.namgu.gwangju.kr/board.es?mid=a10604010000&bid=0001","PASS","HEURISTIC_NOTICE","10","10","0","200","","","2026 하반기 행복사서함 안내 / 2026-07-10 / https://www.namgu.gwangju.kr/board.es?mid=a10604010000&bid=0001&act=view&list_no=8831&tag=&nPage=1 | 교복나눔공유센터 운영 현황(26.07.08. 기준) / 2026-07-08 / https://www.namgu.gwangju.kr/board.es?mid=a10604010000&bid=0001&act=view&list_no=8830&tag=&nPage=1 | 양림동 주민자치센터 프로그램 「홈 바리스타 기초교실」 수강생 모집 / 2026-07-07 / https://www.namgu.gwangju.kr/board.es?mid=a10604010000&bid=0001&act=view&list_no=8829&tag=&nPage=1","411"
"LGS-000069","광주광역시","북구","북구청","https://bukgu.gwangju.kr/board.es?mid=a10201010000&bid=0114","PARSER_UNSUPPORTED","SAEOL_GOSI","0","0","0","200","","","","254"
"LGS-000070","광주광역시","광산구","광산구청","https://www.gwangsan.go.kr/boardList.do?boardId=NEWS_NEW&pageId=www3","PASS","HEURISTIC_NOTICE","10","10","0","200","","","여성 1인가구 안심홈세트 지원사업 신청 기간 연장 안내 / 2026-07-02 / https://www.gwangsan.go.kr/boardView.do?pageId=www3&boardId=NEWS_NEW&seq=6239292&movePage=1 | 제1회 일하는 시민예술제@광산 개최 / 2026-06-19 / https://www.gwangsan.go.kr/boardView.do?pageId=www3&boardId=NEWS_NEW&seq=5190757&movePage=1 | 2026년 RFID기반 음식물류폐기물 종량기기 설치 사업 신청 안내 / 2026-06-05 / https://www.gwangsan.go.kr/boardView.do?pageId=www3&boardId=NEWS_NEW&seq=3945580&movePage=1","490"
"LGS-000071","대전광역시","대전광역시","대전광역시청","http://www.daejeon.go.kr/drh/MediaList.do?menuSeq=2558","PARTIAL","SAEOL_GOSI","13","1","12","200","","","2026년 대전광역시 동구청 지방세입 체납관리단 기간제근로자 채용시험 최종 합격자 공고 / 2026-07-10 / https://www.donggu.go.kr/dg/kor/article/recruitAnnounce/142749","350"
"LGS-000072","대전광역시","동구","동구청","https://www.donggu.go.kr/dg/kor/article/newsNotice","PARSER_UNSUPPORTED","SAEOL_GOSI","0","0","0","200","","","","3621"
"LGS-000073","대전광역시","중구","중구청","https://www.djjunggu.go.kr/bbs/BBSMSTR_000000000136/list.do","PASS","SPRING_BBS","10","10","0","200","","","배달음식점 및 살모넬라 우려 음식점 점검 계획 / 2026-07-08 / https://www.djjunggu.go.kr/bbs/BBSMSTR_000000000136/list.do#view | 식품안심업소(구 음식점 위생등급제) 지도서비스 개시 안내 / 2026-07-07 / https://www.djjunggu.go.kr/bbs/BBSMSTR_000000000136/list.do#view | 제357차 안전점검의 날 캠페인 실시 / 2026-07-06 / https://www.djjunggu.go.kr/bbs/BBSMSTR_000000000136/list.do#view","1060"
"LGS-000074","대전광역시","서구","서구청","https://www.seogu.go.kr/bbs/BBSMSTR_000000000275/list.do","PASS","SPRING_BBS","21","18","3","200","","","빗물받이.jpg / 2026-07-09 / https://www.seogu.go.kr/cmm/fms/FileDown.do?atchFileId=FILE_000000043467Cq4&fileSn=0 | ZIP 파일다운로드 / 2026-06-25 / https://www.seogu.go.kr/bbs/BBSMSTR_000000000275/list.do#zipDownload | ZIP 파일다운로드 / 2026-06-25 / https://www.seogu.go.kr/bbs/BBSMSTR_000000000275/list.do#zipDownload","1165"
"LGS-000075","대전광역시","유성구","유성구청","https://www.yuseong.go.kr/bbs/BBSMSTR_000000000099/list.do","PASS","SPRING_BBS","10","10","0","200","","","2026년 공동주택 공동체 활성화 시설 지원사업 추가공모(2차) / 2026-07-10 / https://www.yuseong.go.kr/bbs/BBSMSTR_000000000099/list.do#view | 2026년 공동주택 공동체 활성화 시설 지원사업 추가공모(2차) / 2026-07-10 / https://www.yuseong.go.kr/bbs/BBSMSTR_000000000099/list.do#view | 음식물쓰레기 공공처리시설 공사에 따른 협조요청 안내 / 2026-07-09 / https://www.yuseong.go.kr/bbs/BBSMSTR_000000000099/list.do#view","1180"
"LGS-000076","대전광역시","대덕구","대덕구청","http://www.daedeok.go.kr/dpt/dpt04/DPT040101_cmmBoardList.do","PASS","SPRING_BBS","10","10","0","200","","","2026-07-10 | 전지환 | 대덕구 신청사 건립 신축비용 공개 대덕구 신청사 건립 신축비용 공개 / 2026-07-10 / https://www.daedeok.go.kr/dpt/dpt04/DPT040101_cmmBoardView.do?boardId=DPT_000011&pageIndex=1&ntatcSeq=1106554624 | 2026-07-06 | 정현순 | 2026년 소규모 노후 건축물 안전점검 신청 안내 2026년 소규모 노후 건축물 안전점검 신청 안내 / 2026-07-06 / https://www.daedeok.go.kr/dpt/dpt04/DPT040101_cmmBoardView.do?boardId=DPT_000011&pageIndex=1&ntatcSeq=1106472851 | 2026-07-02 | 손지우 | 2026년 상반기 대덕사랑상품권 운영자금 및 관리현황 공개 2026년 상반기 대덕사랑상품권 운영자금 및 관리현황 공개 / 2026-07-02 / https://www.daedeok.go.kr/dpt/dpt04/DPT040101_cmmBoardView.do?boardId=DPT_000011&pageIndex=1&ntatcSeq=1106410183","441"
"LGS-000077","울산광역시","울산광역시","울산광역시청","https://www.ulsan.go.kr/u/rep/bbs/list.ulsan?bbsId=BBS_0000000000000003&mId=001004001001000000","PASS","SPRING_BBS","10","10","0","200","","","「2026년 사회연대경제 청년 일경험 시범사업」참여기업 2차 추가 모.. / 2026-07-09 / https://www.ulsan.go.kr/u/rep/bbs/view.do?mId=001004001001000000&bbsId=BBS_0000000000000003&dataId=182305 | 시민과 함께 만드는 2028울산국제정원박람회 '시민과의 대화' 참석 .. / 2026-07-07 / https://www.ulsan.go.kr/u/rep/bbs/view.do?mId=001004001001000000&bbsId=BBS_0000000000000003&dataId=182259 | 2026년 울산도시공사 신입직원(보훈) 채용공고 / 2026-07-07 / https://www.ulsan.go.kr/u/rep/bbs/view.do?mId=001004001001000000&bbsId=BBS_0000000000000003&dataId=182255","1390"
"LGS-000078","울산광역시","중구","중구청","https://www.junggu.ulsan.kr/board/view.ulsan?boardId=BBS_0000057&contentsSid=1&paging=ok&startPage=1&dataSid=707524&menuCd=DOM_000000102003001000","PARSER_UNSUPPORTED","SAEOL_GOSI","0","0","0","200","","","","421"
"LGS-000079","울산광역시","남구","남구청","http://www.ulsannamgu.go.kr/cop/bbs/selectBoardList.do?bbsId=namguNews","PASS","HEURISTIC_NOTICE","10","10","0","200","","","구립도서관 6월 카드뉴스 홍보 / 2026-07-08 / https://www.ulsannamgu.go.kr/cop/bbs/selectBoardArticle.do?bbsId=namguNews&nttId=525583 | 겸직허가 현황통계 및 겸직실태 조사결과 조치현황 공개(2025.12.31. 기준) / 2026-07-08 / https://www.ulsannamgu.go.kr/cop/bbs/selectBoardArticle.do?bbsId=namguNews&nttId=525582 | 정보통신설비 유지보수 제도 2단계 대상 계도기간 부여 안내 / 2026-07-07 / https://www.ulsannamgu.go.kr/cop/bbs/selectBoardArticle.do?bbsId=namguNews&nttId=525368","5294"
"LGS-000080","울산광역시","동구","동구청","https://www.donggu.ulsan.kr/cop/bbs/selectBoardList.do?bbsId=BBSMSTR_000000000323","PASS","HEURISTIC_NOTICE","10","10","0","200","","","소나무류 무단이동 금지 안내 / 2026-07-09 / https://www.donggu.ulsan.kr/cop/bbs/selectBoardArticle.do?bbsId=BBSMSTR_000000000323&nttId=211220 | 공공체육시설(동구국민체육센터) 기간제근로자 1차 서류전형 합격자 및 면접전형 시행공고 알림 / 2026-07-09 / https://www.donggu.ulsan.kr/cop/bbs/selectBoardArticle.do?bbsId=BBSMSTR_000000000323&nttId=211209 | 공공체육시설(동구국민체육센터) 기간제근로자(헬스강사) 채용공고 알림 / 2026-07-08 / https://www.donggu.ulsan.kr/cop/bbs/selectBoardArticle.do?bbsId=BBSMSTR_000000000323&nttId=211194","2494"
"LGS-000081","울산광역시","북구","북구청","http://www.bukgu.ulsan.kr/lay1/bbs/S1T62C83/A/1/list.do","PASS","SAEOL_GOSI","10","10","0","200","","","「2026 울산 지역사회 문제 해결을 위한 아이디어 공모전」 홍보 / 2026-07-10 / https://www.bukgu.ulsan.kr/lay1/bbs/S1T62C83/A/1/view.do?article_seq=313745&cpage=1&rows=10&condition=&keyword= | 제주4·3사건 가족관계등록부 작성(정정) 등의 결정과 관련한 신청사실 통지 공시송달 공고 / 2026-07-10 / https://www.bukgu.ulsan.kr/lay1/bbs/S1T62C83/A/1/view.do?article_seq=313744&cpage=1&rows=10&condition=&keyword= | 2026년 정부혁신 유공 정부포상 후보자 공모 안내 / 2026-07-09 / https://www.bukgu.ulsan.kr/lay1/bbs/S1T62C83/A/1/view.do?article_seq=313729&cpage=1&rows=10&condition=&keyword=","1690"
"LGS-000082","울산광역시","울주군","울주군청","https://www.ulju.ulsan.kr/ulju/bbs/list.do?ptIdx=145&mId=0404010000","PARSER_UNSUPPORTED","HEURISTIC_NOTICE","0","0","0","200","","","","469"
"LGS-000083","세종특별자치시","세종특별자치시","세종특별자치시청","http://www.sejong.go.kr/bbs/R0071/list.do","PASS","SPRING_BBS","13","13","0","200","","","시정 5기 읍면동 초도순방 주민과의 대화 참여 안내 / 2026-07-10 / https://www.sejong.go.kr:443/bbs/R0071/view.do?nttId=B000000157518Yo3wO9v&mno=sub02_01&cmsNoStr=&kind=&pageIndex=1 | 지방세 환급금 신청하세요~! / 2026-06-30 / https://www.sejong.go.kr:443/bbs/R0071/view.do?nttId=B000000156670Ol7vD8j&mno=sub02_01&cmsNoStr=&kind=&pageIndex=1 | 제5대 세종특별자치시장직 인수위원회 운영 안내 / 2026-06-10 / https://www.sejong.go.kr:443/bbs/R0071/view.do?nttId=B000000155280Ng8zL8d&mno=sub02_01&cmsNoStr=&kind=&pageIndex=1","319"
"LGS-000084","경기도","경기도","경기도청","https://gnews.gg.go.kr/briefing/brief_gongbo.do","PASS","HEURISTIC_NOTICE","10","10","0","200","","","7월10일 폭염일일상황보고(17시기준) / 2026-07-10 / https://gnews.gg.go.kr/briefing/brief_gongbo_view.do;jsessionid=F8F5152A9976DD236B24C2447481FC6F.ajp13?BS_CODE=s017&number=70905&period_1=&period_2=&search=0&keyword=&subject_Code=BO01&page=1 | 경기도주식회사-경기도자원봉사센터, ‘선한 영향력 확대를 위한 업무협약’ 체결 / 2026-07-10 / https://gnews.gg.go.kr/briefing/brief_gongbo_view.do;jsessionid=F8F5152A9976DD236B24C2447481FC6F.ajp13?BS_CODE=s017&number=70901&period_1=&period_2=&search=0&keyword=&subject_Code=BO01&page=1 | 경기도서관, 14일 ‘경기인문살롱’서 박영범 전 농림축산식품부 차관 경제학 강연 / 2026-07-10 / https://gnews.gg.go.kr/briefing/brief_gongbo_view.do;jsessionid=F8F5152A9976DD236B24C2447481FC6F.ajp13?BS_CODE=s017&number=70884&period_1=&period_2=&search=0&keyword=&subject_Code=BO01&page=1","475"
"LGS-000085","경기도","수원시","수원시청","http://www.suwon.go.kr/web/board/BD_board.list.do?bbsCd=1042","PARSER_UNSUPPORTED","HEURISTIC_NOTICE","0","0","0","200","","","","610"
"LGS-000086","경기도","용인시","용인시청","http://www.yongin.go.kr/user/bbs/BD_selectBbsList.do?q_bbsCode=1001&q_clCode=1","PASS","SPRING_BBS","10","10","0","200","","","7월은 재산세(주택1/2, 건축물) 납부의 달입니다. / 2026-07-10 / http://www.yongin.go.kr/user/bbs/BD_selectBbs.do?q_bbsCode=1001&q_clCode=1&q_bbscttSn=20260710101742902 | 「2026년 현대백화점 사회적경제조직 팝업행사」 참여기업 모집 안내 / 2026-07-10 / http://www.yongin.go.kr/user/bbs/BD_selectBbs.do?q_bbsCode=1001&q_clCode=1&q_bbscttSn=20260710095522862 | [상하수도] 2026년 2분기 용인시 상수도사업소 안전보건 관련 투자실적 공시 / 2026-07-09 / http://www.yongin.go.kr/user/bbs/BD_selectBbs.do?q_bbsCode=1015&q_clCode=1&q_bbscttSn=20260709162642014","1389"
"LGS-000087","경기도","고양시","고양시청","https://www.goyang.go.kr/www/user/bbs/BD_selectBbsList.do?q_bbsCode=1030","PARSER_UNSUPPORTED","HEURISTIC_NOTICE","0","0","0","200","","","","632"
"LGS-000088","경기도","화성시","화성시청","http://www.hscity.go.kr/www/user/bbs/BD_selectBbsList.do?q_bbsCode=1019","PASS","SAEOL_GOSI","10","10","0","200","","","2026년 학교체육시설 사용료 지원 신청 안내[2분기] / 2026-07-10 / https://www.hscity.go.kr/www/user/bbs/BD_selectBbs.do?q_bbsCode=1019&q_bbscttSn=20260710151733652 | 김포 「한강 푸르지오 리버프론트」 장애인 특별공급 안내 / 2026-07-08 / https://www.hscity.go.kr/www/user/bbs/BD_selectBbs.do?q_bbsCode=1019&q_bbscttSn=20260708201113532 | 2026년 제1차 화성시수어통역센터 수어통역사(사무국장급) 채용공고 / 2026-07-08 / https://www.hscity.go.kr/www/user/bbs/BD_selectBbs.do?q_bbsCode=1019&q_bbscttSn=20260708130018237","1329"
"LGS-000089","경기도","성남시","성남시청","http://www.seongnam.go.kr/city/1000052/30001/bbsList.do","PARSER_UNSUPPORTED","SAEOL_GOSI","0","0","0","200","","","","74"
"LGS-000090","경기도","부천시","부천시청","https://www.bucheon.go.kr/site/program/board/basicboard/list?boardtypeid=26736&menuid=148002001001","PASS","SPRING_BBS","20","20","0","200","","","2026년 7월 반상회보 / 2026-07-10 / https://www.bucheon.go.kr/site/program/board/basicboard/view?menuid=148002001001&pagesize=20&boardtypeid=26736&encid=Vq0qNFPPu4WE2k6wfvA1Yg== | 부천원종 C1블록(원종휴튼3단지) 행복주택(일자리연계형 지원주택) 입주자 추가모집 안내 / 2026-07-09 / https://www.bucheon.go.kr/site/program/board/basicboard/view?menuid=148002001001&pagesize=20&boardtypeid=26736&encid=GvIs3KBtkxAUG6sxBT/0Dw== | 2027년 유기질비료 지원사업 신청기간 연장 안내 / 2026-07-09 / https://www.bucheon.go.kr/site/program/board/basicboard/view?menuid=148002001001&pagesize=20&boardtypeid=26736&encid=VB7fOwbyVAvsyHi9CFIsug==","677"
"LGS-000091","경기도","남양주시","남양주시청","https://www.nyj.go.kr/www/selectBbsNttList.do?key=2481&bbsNo=62","PASS","SAEOL_GOSI","11","11","0","200","","","정약용유적지 기념관 한시적 관람제한 안내 / 2026-04-23 / https://www.nyj.go.kr/www/selectBbsNttView.do?key=2481&bbsNo=62&nttNo=531572&pageUnit=10&pageIndex=1&searchCnd=all | 2026년 주민등록 사실조사 실시 안내 / 2026-07-10 / https://www.nyj.go.kr/www/selectBbsNttView.do?key=2481&bbsNo=62&nttNo=544836&pageUnit=10&pageIndex=1&searchCnd=all | 2026년 7월 9~10일 호우 대처 결과 보고입니다. / 2026-07-10 / https://www.nyj.go.kr/www/selectBbsNttView.do?key=2481&bbsNo=62&nttNo=544826&pageUnit=10&pageIndex=1&searchCnd=all","1157"
"LGS-000092","경기도","안산시","안산시청","https://www.ansan.go.kr/www/common/bbs/selectPageListBbs.do?bbs_code=B0214","FAILED","","0","0","0","","NETWORK_ERROR","request timed out","","15003"
"LGS-000093","경기도","평택시","평택시청","http://www.pyeongtaek.go.kr/pyeongtaek/bbs/list.do?ptIdx=41&mId=0401010000","FAILED","","0","0","0","","NETWORK_ERROR","HTTP/1.1 header parser received no bytes","","87"
"LGS-000094","경기도","안양시","안양시청","http://www.anyang.go.kr/main/selectBbsNttList.do?bbsNo=62&key=259","FAILED","","0","0","0","","NETWORK_ERROR","Remote host terminated the handshake","","120"
"LGS-000095","경기도","시흥시","시흥시청","http://www.siheung.go.kr/main/bbs/list.do?ptIdx=46&mId=0401010000","PARSER_UNSUPPORTED","HEURISTIC_NOTICE","0","0","0","200","","","","648"
"LGS-000096","경기도","파주시","파주시청","http://www.paju.go.kr/user/board/BD_board.list.do?bbsCd=2001","PARSER_UNSUPPORTED","SAEOL_GOSI","0","0","0","200","","","","951"
"LGS-000097","경기도","김포시","김포시청","https://www.gimpo.go.kr/portal/selectBbsNttList.do?bbsNo=292&key=999","PASS","SPRING_BBS","14","14","0","200","","","김포시청사 전체 정전 안내 [2026.7.11.（토） 09:00 ~ 13:00] / 2026-06-29 / https://www.gimpo.go.kr/portal/selectBbsNttView.do?key=999&bbsNo=292&searchCnd=all&deleteAt=N&pageUnit=10&pageIndex=1&nttNo=979823 | 종량제봉투 판매소별 입고 현황 안내 / 2026-05-18 / https://www.gimpo.go.kr/portal/selectBbsNttView.do?key=999&bbsNo=292&searchCnd=all&deleteAt=N&pageUnit=10&pageIndex=1&nttNo=975055 | 고유가 피해지원금 사용처 스티커 파일 게시 / 2026-04-28 / https://www.gimpo.go.kr/portal/selectBbsNttView.do?key=999&bbsNo=292&searchCnd=all&deleteAt=N&pageUnit=10&pageIndex=1&nttNo=971641","248"
"LGS-000098","경기도","의정부시","의정부시청","http://www.ui4u.go.kr/portal/bbs/list.do?ptIdx=35&mId=0301010000","PARSER_UNSUPPORTED","HEURISTIC_NOTICE","0","0","0","200","","","","9132"
"LGS-000099","경기도","광주시","광주시청","http://www.gjcity.go.kr/portal/bbs/list.do?ptIdx=1&mId=0201010000","PARSER_UNSUPPORTED","HEURISTIC_NOTICE","0","0","0","200","","","","378"
"LGS-000100","경기도","하남시","하남시청","http://www.hanam.go.kr/www/selectBbsNttList.do?bbsNo=30&key=170","PASS","SPRING_BBS","10","10","0","200","","","2026년 하남시 「청년재정상담소」 하반기 참여자 모집새글 / 2026-07-10 / https://www.hanam.go.kr/www/selectBbsNttView.do?key=170&bbsNo=30&nttNo=500662&searchCtgry=&searchCnd=all&searchKrwd=&pageIndex=1&integrDeptCode=&selectPageUnit= | 경기도 사회연대경제 청년 일경험 시범사업 참여기업 모집 안내새글 / 2026-07-09 / https://www.hanam.go.kr/www/selectBbsNttView.do?key=170&bbsNo=30&nttNo=500633&searchCtgry=&searchCnd=all&searchKrwd=&pageIndex=1&integrDeptCode=&selectPageUnit= | 「일상 속 불필요한 플라스틱 및 재활용 걸림돌 개선」국민 제안 공모전 알림새글 / 2026-07-08 / https://www.hanam.go.kr/www/selectBbsNttView.do?key=170&bbsNo=30&nttNo=500578&searchCtgry=&searchCnd=all&searchKrwd=&pageIndex=1&integrDeptCode=&selectPageUnit=","1252"
"LGS-000101","경기도","양주시","양주시청","http://www.yangju.go.kr/www/selectBbsNttList.do?bbsNo=13&key=202","PASS","SPRING_BBS","13","13","0","200","","","양주시보건소 7월 「여름방학 가족 걷기챌린지」 참여자 모집 새글 / 2026-07-08 / http://www.yangju.go.kr/www/selectBbsNttView.do?key=202&bbsNo=13&nttNo=206275&searchCtgry=&searchCnd=all&searchKrwd=&pageIndex=1&integrDeptCode= | 2026-2027절기 인플루엔자 및 코로나19 예방접종 위탁계약 체결 안내 / 2026-07-06 / http://www.yangju.go.kr/www/selectBbsNttView.do?key=202&bbsNo=13&nttNo=206202&searchCtgry=&searchCnd=all&searchKrwd=&pageIndex=1&integrDeptCode= | 2026년 군소음 피해 보상금 이의신청 안내 / 2026-05-19 / http://www.yangju.go.kr/www/selectBbsNttView.do?key=202&bbsNo=13&nttNo=204739&searchCtgry=&searchCnd=all&searchKrwd=&pageIndex=1&integrDeptCode=","771"
"LGS-000102","경기도","광명시","광명시청","http://www.gm.go.kr/pt/user/bbs/BD_selectBbsList.do?q_bbsCode=2032","PASS","SPRING_BBS","10","10","0","200","","","디지털혁신교육센터 여름방학 특강 <반짝반짝 메이커-코딩과 회로> 참가자 모집 / 2026-07-10 / http://www.gm.go.kr/pt/user/bbs/BD_selectBbs.do?q_bbsCode=2032&q_bbscttSn=20260710134231870 | 광명체력인증센터 체력측정사 채용 공고 / 2026-07-09 / http://www.gm.go.kr/pt/user/bbs/BD_selectBbs.do?q_bbsCode=2032&q_bbscttSn=20260709141803425 | 광명시민체육관 어린이 물놀이장 휴장 안내입니다.(7월 9일) / 2026-07-09 / http://www.gm.go.kr/pt/user/bbs/BD_selectBbs.do?q_bbsCode=2032&q_bbscttSn=20260709121452504","2612"
