관리코드,시도,시군구,기관명,URL,QA상태,추천파서,발견,유효,무효,HTTP,오류코드,오류메시지,표본,응답시간ms
"LGS-000044","대구광역시","대구광역시","대구광역시청","https://www.daegu.go.kr/index.do?menu_id=00000854","PASS","SAFE_ICMS_BOARD","12","12","0","200","","","공공기관 및 공영주차장 승용차 5부제 시행 안내 / 2026-04-07 / https://www.daegu.go.kr/index.do?menu_id=00000854&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00029&nttId=795285 | 대구형 통합돌봄 '단디돌봄' 제도 시행 안내_「돌봄통합지원법」시... / 2026-03-24 / https://www.daegu.go.kr/index.do?menu_id=00000854&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00029&nttId=793527 | 2025년도 사회복지시설 평가 결과 / 2026-07-13 / https://www.daegu.go.kr/index.do?menu_id=00000854&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00029&nttId=813207","680"
"LGS-000045","대구광역시","중구","중구청","http://www.jung.daegu.kr/new/pages/administration/page.html?mc=0157","FAILED","","0","0","0","","NETWORK_ERROR","HTTP/1.1 header parser received no bytes","","136"
"LGS-000046","대구광역시","동구","동구청","https://www.dong.daegu.kr/portal/board/post/list.do?bcIdx=500&mid=0201010000&token=1706162215124","PASS","SAFE_YH_BOARD_POST","13","13","0","200","","","2026년 대구 동구 여름축제 '두두썸동(두근두근썸머동구)' 개최 안내 / 2026-07-13 / https://www.dong.daegu.kr/portal/board/post/view.do?bcIdx=500&mid=0201010000&idx=194913 | 대구광역시 하수도 사용료 인상 안내문 / 2026-07-09 / https://www.dong.daegu.kr/portal/board/post/view.do?bcIdx=500&mid=0201010000&idx=194881 | 2026년 대구 동구 여름축제 두근두근썸머동구 댄스경연대회 「SUMMER MOVE IT」 본선진출팀 발표 / 2026-06-30 / https://www.dong.daegu.kr/portal/board/post/view.do?bcIdx=500&mid=0201010000&idx=194697","395"
"LGS-000047","대구광역시","서구","서구청","https://www.dgs.go.kr/portal/board/post/list.do?bcIdx=566&mid=0601010000&token=1747370338925","PASS","SPRING_BBS","15","14","1","200","","","폭염 대비 취약집단별 온열질환 예방 행동요령 안내 새 글 / 2026-07-13 / https://www.dgs.go.kr/portal/board/post/view.do?bcIdx=566&mid=0601010000&idx=251316 | 공군 제11전투비행단 '26년 7월 야간비행훈련 계획 안내 / 2026-06-26 / https://www.dgs.go.kr/portal/board/post/view.do?bcIdx=566&mid=0601010000&idx=251136 | 「2026년도 지역특화형 비자사업」 지역 우수인재 및 외국 국적동포 모집 공고 / 2026-01-02 / https://www.dgs.go.kr/portal/board/post/view.do?bcIdx=566&mid=0601010000&idx=249127","920"
"LGS-000048","대구광역시","남구","남구청","https://nam.daegu.kr/index.do?menu_id=00000848","PASS","SAFE_ICMS_BOARD","15","14","1","200","","","[공군] 제11전투비행단 '26년 7월 야간비행훈련 계획 / 2026-06-29 / https://nam.daegu.kr/index.do?menu_id=00000848&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBSMSTR_000000000591&nttId=191666 | 소규모 공중이용시설 편의시설 설치 지원 사업 / 2026-04-07 / https://nam.daegu.kr/index.do?menu_id=00000848&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBSMSTR_000000000591&nttId=190762 | 하천·계곡 구역 내 불법 점용시설 단속기간 안내 / 2026-03-25 / https://nam.daegu.kr/index.do?menu_id=00000848&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBSMSTR_000000000591&nttId=190553","601"
"LGS-000049","대구광역시","북구","북구청","http://www.buk.daegu.kr/index.do?menu_id=00000195","PASS","SAFE_ICMS_BOARD_EXTENDED","10","10","0","200","","","대구광역시 하수도 사용료 인상 안내 / 2026-07-13 / http://www.buk.daegu.kr/index.do?menu_id=00000195&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBSMSTR_000000001176&nttId=72707 | 미혼모부·한부모·조손가족 무료 건강검진 지원 안내 / 2026-07-02 / http://www.buk.daegu.kr/index.do?menu_id=00000195&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBSMSTR_000000001176&nttId=72508 | 한부모가족 아동양육비 등 정부지원금 부정수급 집중신고기간 운영 / 2026-07-02 / http://www.buk.daegu.kr/index.do?menu_id=00000195&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBSMSTR_000000001176&nttId=72507","1124"
"LGS-000050","대구광역시","수성구","수성구청","https://www.suseong.kr/?menu_id=00000063","PASS","SAFE_ICMS_BOARD","10","10","0","200","","","2026년 제4차 범어도서관 기간제근로자 채용 공고 / 2026-07-13 / https://www.suseong.kr/index.do?menu_id=00000063&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBSMSTR_000000000015&nttId=138506 | 장애인 특별공급 “달서자이 제니크” 기관추천 접수 안내 / 2026-07-11 / https://www.suseong.kr/index.do?menu_id=00000063&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBSMSTR_000000000015&nttId=138505 | 2026년 상반기 대부업 실태조사 자료 제출 / 2026-07-09 / https://www.suseong.kr/index.do?menu_id=00000063&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBSMSTR_000000000015&nttId=138491","1142"
"LGS-000051","대구광역시","달서구","달서구청","https://dalseo.daegu.kr/?menu_id=10000102","PASS","SAFE_ICMS_BOARD","10","10","0","200","","","주민등록 무단전출자에 대한 최고 공고 / 2026-07-13 / https://dalseo.daegu.kr/index.do?menu_id=10000102&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00029&nttId=104611 | 2026년 제2단계 공공근로사업 참여자 모집 공고 / 2026-07-13 / https://dalseo.daegu.kr/index.do?menu_id=10000102&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00029&nttId=104607 | 주민등록 무단전출자에 대한 직권조치결과 공고 / 2026-07-10 / https://dalseo.daegu.kr/index.do?menu_id=10000102&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_00029&nttId=104588","1947"
"LGS-000052","대구광역시","달성군","달성군청","https://eminwon.dalseong.daegu.kr/emwp/jsp/ofr/OfrNotAncmtLSub.jsp?not_ancmt_se_code=01,04","PARSER_UNSUPPORTED","SAEOL_GOSI","0","0","0","200","","","","215"
"LGS-000053","대구광역시","군위군","군위군청","https://www.gunwi.go.kr/ko/page.do?mnu_uid=101&","PARSER_UNSUPPORTED","SAFE_YANGCHEON_SEOL","0","0","0","200","","","","775"
"LGS-000054","인천광역시","인천광역시","인천광역시청","https://www.incheon.go.kr/IC010101","PASS","SPRING_BBS","11","11","0","200","","","공무원 사칭 물품 구매 사기(보이스피싱) 주의 / 2026-07-03 / https://www.incheon.go.kr/IC010101/view?nttNo=2045968&curPage=1 | 2026년도 라돈 무료측정 및 저감 컨설팅 사업 안내 / 2026-07-13 / https://www.incheon.go.kr/IC010101/view?nttNo=2046001&curPage=1 | [명사초청특강] 남북한의 세대별 달라진 통일인식과 우리가 준비해야할 미래 (인천통일플러스센터) / 2026-07-13 / https://www.incheon.go.kr/IC010101/view?nttNo=2046000&curPage=1","1350"
"LGS-000055","인천광역시","제물포구","제물포구청","https://www.jemulpo.go.kr/main/information/news/notice.jsp","PASS","SPRING_BBS","10","9","1","200","","","행정체제 개편에 따른 전화번호 변경 안내(7. 6.) / 2026-07-03 / https://www.jemulpo.go.kr/main/bbs/bbsMsgDetail.do?msg_seq=59258&bcd=notice | 2026년 6월 수돗물 수질검사 결과 / 2026-07-10 / https://www.jemulpo.go.kr/main/bbs/bbsMsgDetail.do?msg_seq=59281&bcd=notice | 2026년 침수방지시설 지원사업 안내 / 2026-07-07 / https://www.jemulpo.go.kr/main/bbs/bbsMsgDetail.do?msg_seq=59270&bcd=notice","425"
"LGS-000056","인천광역시","영종구","영종구청","https://yeongjong.go.kr/main/pst/list.do?pst_id=mn_ntc","PASS","SPRING_BBS","10","10","0","200","","","제6회 공항일자리 채용의 날 / 2026-07-06 / https://www.yeongjong.go.kr/main/pst/view.do?pst_id=mn_ntc&pst_sn=332033&search=c2xUTFRHb29DZVZtaUxhRGVtSk1XQT09 | [이벤트] 영종구는 처음이지? / 2026-07-01 / https://www.yeongjong.go.kr/main/pst/view.do?pst_id=mn_ntc&pst_sn=331941&search=c2xUTFRHb29DZVZtaUxhRGVtSk1XQT09 | 2026년 1월 1일 기준 개별공시지가 재결정 / 2026-06-26 / https://www.yeongjong.go.kr/main/pst/view.do?pst_id=mn_ntc&pst_sn=331842&search=c2xUTFRHb29DZVZtaUxhRGVtSk1XQT09","1455"
"LGS-000057","인천광역시","미추홀구","미추홀구청","https://www.michuhol.go.kr/main/board/list.do?board_code=board_1","PASS","SPRING_BBS","10","10","0","200","","","「제8회 레이저사격 체험교실」 참가 신청 안내 / 2026-07-13 / https://www.michuhol.go.kr/main/board/view.do?sq=309752&board_code=board_1&search=eyJib2FyZF9jb2RlIjoiYm9hcmRfMSJ9 | 미추홀구 주간행사계획 [2026. 7. 13.(월) ~ 2026. 7. 19.(일)] / 2026-07-10 / https://www.michuhol.go.kr/main/board/view.do?sq=309727&board_code=board_1&search=eyJib2FyZF9jb2RlIjoiYm9hcmRfMSJ9 | 2026년도 라돈 무료측정 및 저감 컨설팅 사업 홍보 / 2026-07-10 / https://www.michuhol.go.kr/main/board/view.do?sq=309721&board_code=board_1&search=eyJib2FyZF9jb2RlIjoiYm9hcmRfMSJ9","754"
"LGS-000058","인천광역시","연수구","연수구청","http://www.yeonsu.go.kr/main/community/notify/notice.asp","PASS","SPRING_BBS","35","35","0","200","","","산전·후 우울예방교육 「엄마를 부탁해」 / 2026-07-13 / https://www.yeonsu.go.kr:443/main/community/notify/notice.asp?page=v&gotopage=1&seq=118819&keyfield=&keyword=&s_date=&e_date=&eminwon=&dept_idx=&head_idx=&se_dept_idx=&category=&head_idx_cateYN=&listCnt= | 규제합리화 대국민 공모전 안내 / 2026-07-10 / https://www.yeonsu.go.kr:443/main/community/notify/notice.asp?page=v&gotopage=1&seq=118801&keyfield=&keyword=&s_date=&e_date=&eminwon=&dept_idx=&head_idx=&se_dept_idx=&category=&head_idx_cateYN=&listCnt= | 불법 주방용 오물분쇄기 사용 근절 관련 안내 / 2026-07-10 / https://www.yeonsu.go.kr:443/main/community/notify/notice.asp?page=v&gotopage=1&seq=118800&keyfield=&keyword=&s_date=&e_date=&eminwon=&dept_idx=&head_idx=&se_dept_idx=&category=&head_idx_cateYN=&listCnt=","813"
"LGS-000059","인천광역시","남동구","남동구청","http://www.namdong.go.kr/main/bbs/bbsMsgList.do?bcd=notice","FAILED","","0","0","0","403","HTTP_ERROR","HTTP 403","","196"
"LGS-000060","인천광역시","부평구","부평구청","http://www.icbp.go.kr/main/participation/news/notice.jsp","PASS","HEURISTIC_NOTICE","6","6","0","200","","","제4차 사업장 노동법 교육 개최 안내 / 2026-07-10 / https://www.icbp.go.kr/main/bbs/bbsMsgDetail.do?msg_seq=37450&bcd=notice | 장애인 관련글 사회복지법인 성원 이사회 회의록 공개 / 2026-07-09 / https://www.icbp.go.kr/main/bbs/bbsMsgDetail.do?msg_seq=37449&bcd=notice | 2026년 하반기 부평구 적극행정 우수직원 구민추천 안내 / 2026-07-09 / https://www.icbp.go.kr/main/bbs/bbsMsgDetail.do?msg_seq=37448&bcd=notice","1569"
"LGS-000061","인천광역시","계양구","계양구청","http://www.gyeyang.go.kr/open_content/main/bbs/bbsMsgList.do?bcd=board_4","PASS","SPRING_BBS","10","10","0","200","","","2026년 양성평등주간 기념 유공자 표창후보자 추천 공고문 / 2026-07-12 / https://www.gyeyang.go.kr/open_content/main/bbs/bbsMsgDetail.do?msg_seq=15523&bcd=board_4 | 계양e음(인천e음) 캐시백 한시적 종료 안내 / 2026-07-10 / https://www.gyeyang.go.kr/open_content/main/bbs/bbsMsgDetail.do?msg_seq=15522&bcd=board_4 | 찾아가는 반려견 코무늬(비문) 무료 동물등록 참여 신청 접수중 / 2026-07-08 / https://www.gyeyang.go.kr/open_content/main/bbs/bbsMsgDetail.do?msg_seq=15520&bcd=board_4","468"
"LGS-000062","인천광역시","서해구","서해구청","https://seohae.go.kr/open_content/main/community/news/gosi.jsp","PASS","HEURISTIC_NOTICE","5","5","0","200","","","제3자에 대한 정보공개 결정 통지 공시송달 공고 / 2026-07-09 / https://seohae.go.kr/open_content/main/bbs/bbsMsgDetail.do?msg_seq=46075&bcd=gosi | 지방소득세 반송분 공시송달 공고(2026년 6월 수시분, 5월 독촉분, 4월 독촉분) / 2026-07-09 / https://seohae.go.kr/open_content/main/bbs/bbsMsgDetail.do?msg_seq=46074&bcd=gosi | 건설공사(건축분야) 안전점검 수행기관 지정 공고(원창동 27번지 외 2필지) / 2026-07-09 / https://seohae.go.kr/open_content/main/bbs/bbsMsgDetail.do?msg_seq=46073&bcd=gosi","825"
"LGS-000063","인천광역시","검단구","검단구청","https://www.geomdan.go.kr/main/community/news/notice.jsp","PASS","SPRING_BBS","10","10","0","200","","","아라건강생활지원센터 [어린이 건강체험 교실] 개인 참여자 모집 안내 NEW / 2026-07-13 / https://www.geomdan.go.kr/main/bbs/bbsMsgDetail.do?msg_seq=38&bcd=notice | 오존 고농도 시기 국민행동요령 NEW / 2026-07-13 / https://www.geomdan.go.kr/main/bbs/bbsMsgDetail.do?msg_seq=36&bcd=notice | 2026년 인천하늘수 정수장 및 수도꼭지 수질검사 결과 공개 NEW / 2026-07-13 / https://www.geomdan.go.kr/main/bbs/bbsMsgDetail.do?msg_seq=35&bcd=notice","460"
"LGS-000064","인천광역시","강화군","강화군청","http://www.ganghwa.go.kr/open_content/main/ganghwa/news/notice.jsp","PASS","SPRING_BBS","10","9","1","200","","","청소년문화의집 방학특강 프로그램 ESG그린코딩캠프 참여자 모집 홍보! / 2026-07-09 / https://www.ganghwa.go.kr/open_content/main/bbs/bbsMsgDetail.do;jsessionid=28E93E140ABC131B0BCECEA1AEF146B7?msg_seq=12350&bcd=notice | 2026년 상반기 강화역사박물관 기획전시 <강화의 불교미술Ⅱ: 전등사-삶과 죽음 사이, 명부세계> 개최 안내 / 2026-07-07 / https://www.ganghwa.go.kr/open_content/main/bbs/bbsMsgDetail.do;jsessionid=28E93E140ABC131B0BCECEA1AEF146B7?msg_seq=12349&bcd=notice | 2026년 하반기 강화 청년 발돋움 인턴십 사업 모집 공고 / 2026-07-07 / https://www.ganghwa.go.kr/open_content/main/bbs/bbsMsgDetail.do;jsessionid=28E93E140ABC131B0BCECEA1AEF146B7?msg_seq=12348&bcd=notice","386"
"LGS-000065","인천광역시","옹진군","옹진군청","http://www.ongjin.go.kr/open_content/main/community/board/notice.jsp","PASS","SPRING_BBS","10","10","0","200","","","옹진군 택배 등 유통물류비 지원사업 안내사항 알림 / 2026-07-10 / https://www.ongjin.go.kr/open_content/main/bbs/bbsMsgDetail.do?msg_seq=26706&bcd=notice | (재)옹진군인재육성재단 임원(비상임 감사) 공개모집 / 2026-07-06 / https://www.ongjin.go.kr/open_content/main/bbs/bbsMsgDetail.do?msg_seq=26705&bcd=notice | 인천형 행정체제 개편에 따른 인천광역시 및 관련구 정보시스템 일시중단 안내 / 2026-06-26 / https://www.ongjin.go.kr/open_content/main/bbs/bbsMsgDetail.do?msg_seq=26703&bcd=notice","537"
"LGS-000066","광주광역시","동구","동구청","http://www.donggu.kr/board.es?mid=a10101010000&bid=0001","PASS","HEURISTIC_NOTICE","10","10","0","200","","","2026년 대인시장 「대인예술야시장 시즌2」 개장 안내 / 2026-07-13 / https://www.donggu.kr/board.es?mid=a10101010000&bid=0001&act=view&list_no=48784&tag=&nPage=1 | 2026년 7월은 재산세(주택1기분, 건축물분) 납부의 달입니다. / 2026-07-13 / https://www.donggu.kr/board.es?mid=a10101010000&bid=0001&act=view&list_no=48783&tag=&nPage=1 | 2026년 정부혁신 유공 정부포상 후보자 국민공모 안내 / 2026-07-10 / https://www.donggu.kr/board.es?mid=a10101010000&bid=0001&act=view&list_no=48760&tag=&nPage=1","2588"
"LGS-000067","광주광역시","서구","서구청","https://www.seogu.gwangju.kr/board.es?mid=a10311010100&bid=0034&act=listC&gon=C","PASS","HEURISTIC_NOTICE","9","9","0","200","","","새글 무연고 사망자 공고(전경식) / 2026-07-13 / https://www.seogu.gwangju.kr/board.es?mid=a10311010100&bid=0034&act=viewC&list_no=142716&tag=&nPage=1 | 새글 [서빛마루북클럽 참여자 모집] '같이 읽고 쓰기' / 2026-07-13 / https://www.seogu.gwangju.kr/board.es?mid=a10311010100&bid=0034&act=viewC&list_no=142713&tag=&nPage=1 | 새글 관내 체류 외국인 재난문자 앱(Emergency Ready App) 안내 / 2026-07-10 / https://www.seogu.gwangju.kr/board.es?mid=a10311010100&bid=0034&act=viewC&list_no=142705&tag=&nPage=1","2830"
"LGS-000068","광주광역시","남구","남구청","http://www.namgu.gwangju.kr/board.es?mid=a10604010000&bid=0001","PASS","HEURISTIC_NOTICE","10","10","0","200","","","교복나눔공유센터 휴무 알림 / 2026-07-13 / https://www.namgu.gwangju.kr/board.es?mid=a10604010000&bid=0001&act=view&list_no=8833&tag=&nPage=1 | 교복나눔공유센터 운영 현황(2026.07.13. 기준) / 2026-07-13 / https://www.namgu.gwangju.kr/board.es?mid=a10604010000&bid=0001&act=view&list_no=8832&tag=&nPage=1 | 2026 하반기 행복사서함 안내 / 2026-07-10 / https://www.namgu.gwangju.kr/board.es?mid=a10604010000&bid=0001&act=view&list_no=8831&tag=&nPage=1","427"
"LGS-000069","광주광역시","북구","북구청","https://bukgu.gwangju.kr/board.es?mid=a10201010000&bid=0114","PASS","HEURISTIC_NOTICE","10","10","0","200","","","제4회 전남광주통합특별시 북구청장배 청년창업 아이디어 경진대회 참가자 모집 안내 / 2026-07-13 / https://bukgu.gwangju.kr/board.es?mid=a10201010000&bid=0114&act=view&list_no=15150&tag=&nPage=1 | 전남·광주 행정구역 통합에 따른 식품 포장재 사용 안내 / 2026-07-13 / https://bukgu.gwangju.kr/board.es?mid=a10201010000&bid=0114&act=view&list_no=15151&tag=&nPage=1 | 2026년 저소득층 에너지 효율 개선(난방) 사업 알림 / 2026-07-10 / https://bukgu.gwangju.kr/board.es?mid=a10201010000&bid=0114&act=view&list_no=15149&tag=&nPage=1","246"
"LGS-000070","광주광역시","광산구","광산구청","https://www.gwangsan.go.kr/boardList.do?boardId=NEWS_NEW&pageId=www3","PASS","HEURISTIC_NOTICE","10","10","0","200","","","제1회 일하는 시민예술제@광산 개최 / 2026-06-19 / https://www.gwangsan.go.kr/boardView.do?pageId=www3&boardId=NEWS_NEW&seq=5190757&movePage=1 | 2026년 RFID기반 음식물류폐기물 종량기기 설치 사업 신청 안내 / 2026-06-05 / https://www.gwangsan.go.kr/boardView.do?pageId=www3&boardId=NEWS_NEW&seq=3945580&movePage=1 | 공공 음식물자원화시설 정기보수 일정 안내 및 음식물쓰레기 감량 협조 요청 / 2026-06-02 / https://www.gwangsan.go.kr/boardView.do?pageId=www3&boardId=NEWS_NEW&seq=930823&movePage=1","496"
"LGS-000071","대전광역시","대전광역시","대전광역시청","http://www.daejeon.go.kr/drh/MediaList.do?menuSeq=2558","PARSER_UNSUPPORTED","SAFE_YANGCHEON_SEOL","0","0","0","200","","","","398"
"LGS-000072","대전광역시","동구","동구청","https://www.donggu.go.kr/dg/kor/article/newsNotice","PARSER_UNSUPPORTED","SAEOL_GOSI","0","0","0","200","","","","4881"
"LGS-000073","대전광역시","중구","중구청","https://www.djjunggu.go.kr/bbs/BBSMSTR_000000000136/list.do","PASS","SPRING_BBS","10","10","0","200","","","대전광역시 공무원 사칭 사례 발생 및 유의 안내 / 2026-07-13 / https://www.djjunggu.go.kr/bbs/BBSMSTR_000000000136/list.do#view | 배달음식점 및 살모넬라 우려 음식점 점검 계획 / 2026-07-08 / https://www.djjunggu.go.kr/bbs/BBSMSTR_000000000136/list.do#view | 식품안심업소(구 음식점 위생등급제) 지도서비스 개시 안내 / 2026-07-07 / https://www.djjunggu.go.kr/bbs/BBSMSTR_000000000136/list.do#view","1152"
"LGS-000074","대전광역시","서구","서구청","https://www.seogu.go.kr/bbs/BBSMSTR_000000000275/list.do","PASS","SPRING_BBS","21","18","3","200","","","빗물받이.jpg / 2026-07-09 / https://www.seogu.go.kr/cmm/fms/FileDown.do?atchFileId=FILE_000000043467Cq4&fileSn=0 | ZIP 파일다운로드 / 2026-06-25 / https://www.seogu.go.kr/bbs/BBSMSTR_000000000275/list.do#zipDownload | ZIP 파일다운로드 / 2026-06-25 / https://www.seogu.go.kr/bbs/BBSMSTR_000000000275/list.do#zipDownload","1499"
"LGS-000075","대전광역시","유성구","유성구청","https://www.yuseong.go.kr/bbs/BBSMSTR_000000000099/list.do","PASS","SPRING_BBS","10","10","0","200","","","개인정보처리업무 위탁사항 공개(세외수입체납고지서제작_7월) / 2026-07-13 / https://www.yuseong.go.kr/bbs/BBSMSTR_000000000099/list.do#view | 2026년 의료급여 수급권자 무료 건강검진 안내 / 2026-07-13 / https://www.yuseong.go.kr/bbs/BBSMSTR_000000000099/list.do#view | 「응급의료에 관한 법률 시행규칙」 일부개정령 공포·시행 알림 (구급차) / 2026-07-13 / https://www.yuseong.go.kr/bbs/BBSMSTR_000000000099/list.do#view","1363"
"LGS-000076","대전광역시","대덕구","대덕구청","http://www.daedeok.go.kr/dpt/dpt04/DPT040101_cmmBoardList.do","PASS","SPRING_BBS","10","10","0","200","","","2026-07-13 | 강고은 | 2026년 제30회 민원봉사대상 수상 후보자 공적요약서 게시 2026년 제30회 민원봉사대상 수상 후보자 공적요약서 게시 / 2026-07-13 / https://www.daedeok.go.kr/dpt/dpt04/DPT040101_cmmBoardView.do?boardId=DPT_000011&pageIndex=1&ntatcSeq=1106594521 | 2026-07-13 | 곽태훈 | 대전디지털성범죄피해자지원센터 안내 대전디지털성범죄피해자지원센터 안내 / 2026-07-13 / https://www.daedeok.go.kr/dpt/dpt04/DPT040101_cmmBoardView.do?boardId=DPT_000011&pageIndex=1&ntatcSeq=1106592140 | 2026-07-13 | 곽태훈 | 한부모가족 아동양육비 등 정부지원금 부정수급 집중신고기간 안내 한부모가족 아동양육비 등 정부지원금 부정수급 집중신고기간 안내 / 2026-07-13 / https://www.daedeok.go.kr/dpt/dpt04/DPT040101_cmmBoardView.do?boardId=DPT_000011&pageIndex=1&ntatcSeq=1106590386","544"
"LGS-000077","울산광역시","울산광역시","울산광역시청","https://www.ulsan.go.kr/u/rep/bbs/list.ulsan?bbsId=BBS_0000000000000003&mId=001004001001000000","PASS","SPRING_BBS","10","10","0","200","","","광역이음 프로젝트 사업 홍보 / 2026-07-12 / https://www.ulsan.go.kr/u/rep/bbs/view.do?mId=001004001001000000&bbsId=BBS_0000000000000003&dataId=182337 | 자동차 산업 일자리연계 프로젝트 사업 홍보 / 2026-07-12 / https://www.ulsan.go.kr/u/rep/bbs/view.do?mId=001004001001000000&bbsId=BBS_0000000000000003&dataId=182336 | 「2026년 사회연대경제 청년 일경험 시범사업」참여기업 2차 추가 모.. / 2026-07-09 / https://www.ulsan.go.kr/u/rep/bbs/view.do?mId=001004001001000000&bbsId=BBS_0000000000000003&dataId=182305","1460"
"LGS-000078","울산광역시","중구","중구청","https://www.junggu.ulsan.kr/board/list.ulsan?boardId=BBS_0000057&contentsSid=1&menuCd=DOM_000000102003001000","PASS","SPRING_BBS","10","10","0","200","","","국민취업지원제도 홍보 / 2026-07-09 / https://www.junggu.ulsan.kr/board/view.ulsan?boardId=BBS_0000057&menuCd=DOM_000000102003001000&paging=ok&startPage=1&dataSid=723768 | 전기차 충전구역 과태료 부과기준 안내문 / 2026-07-09 / https://www.junggu.ulsan.kr/board/view.ulsan?boardId=BBS_0000057&menuCd=DOM_000000102003001000&paging=ok&startPage=1&dataSid=723712 | 2026년 제4차 현장맞춤형 취업역량강화 교육 / 2026-07-07 / https://www.junggu.ulsan.kr/board/view.ulsan?boardId=BBS_0000057&menuCd=DOM_000000102003001000&paging=ok&startPage=1&dataSid=723668","662"
"LGS-000079","울산광역시","남구","남구청","http://www.ulsannamgu.go.kr/cop/bbs/selectBoardList.do?bbsId=namguNews","PASS","HEURISTIC_NOTICE","10","10","0","200","","","2026년 6월 수돗물 수질검사 결과 홍보 / 2026-07-13 / https://www.ulsannamgu.go.kr/cop/bbs/selectBoardArticle.do?bbsId=namguNews&nttId=526096 | 구립도서관 6월 카드뉴스 홍보 / 2026-07-08 / https://www.ulsannamgu.go.kr/cop/bbs/selectBoardArticle.do?bbsId=namguNews&nttId=525583 | 겸직허가 현황통계 및 겸직실태 조사결과 조치현황 공개(2025.12.31. 기준) / 2026-07-08 / https://www.ulsannamgu.go.kr/cop/bbs/selectBoardArticle.do?bbsId=namguNews&nttId=525582","5112"
"LGS-000080","울산광역시","동구","동구청","https://www.donggu.ulsan.kr/cop/bbs/selectBoardList.do?bbsId=BBSMSTR_000000000323","PASS","HEURISTIC_NOTICE","10","10","0","200","","","공공체육시설(화정체육관) 기간제근로자(시설관리) 1차 서류전형 합격자 및 면접전형 시행공고 알림 / 2026-07-13 / https://www.donggu.ulsan.kr/cop/bbs/selectBoardArticle.do?bbsId=BBSMSTR_000000000323&nttId=211277 | 공공체육시설(동부체육센터) 기간제근로자(환경미화) 1차 서류전형 합격자 및 면접전형 시행공고 알림 / 2026-07-13 / https://www.donggu.ulsan.kr/cop/bbs/selectBoardArticle.do?bbsId=BBSMSTR_000000000323&nttId=211276 | 소나무류 무단이동 금지 안내 / 2026-07-09 / https://www.donggu.ulsan.kr/cop/bbs/selectBoardArticle.do?bbsId=BBSMSTR_000000000323&nttId=211220","2365"
"LGS-000081","울산광역시","북구","북구청","http://www.bukgu.ulsan.kr/lay1/bbs/S1T62C83/A/1/list.do","PASS","SAEOL_GOSI","10","10","0","200","","","2026년 전통무예 택견 행사 개최 안내 / 2026-07-13 / https://www.bukgu.ulsan.kr/lay1/bbs/S1T62C83/A/1/view.do?article_seq=313760&cpage=1&rows=10&condition=&keyword= | 2026년 7월 이달의 우리고장 보훈인물 안내 / 2026-07-12 / https://www.bukgu.ulsan.kr/lay1/bbs/S1T62C83/A/1/view.do?article_seq=313758&cpage=1&rows=10&condition=&keyword= | 「2026 울산 지역사회 문제 해결을 위한 아이디어 공모전」 홍보 / 2026-07-10 / https://www.bukgu.ulsan.kr/lay1/bbs/S1T62C83/A/1/view.do?article_seq=313745&cpage=1&rows=10&condition=&keyword=","1881"
"LGS-000082","울산광역시","울주군","울주군청","https://www.ulju.ulsan.kr/ulju/bbs/list.do?ptIdx=145&mId=0404010000","PASS","SAFE_GOTO_VIEW","11","11","0","200","","","2026년도 새울원자력본부 희망미래 ... / 2026-07-10 / https://www.ulju.ulsan.kr/ulju/bbs/view.do?mId=0404010000&bIdx=67285&ptIdx=145 | 「2026 일상 속 여성폭력 예방·대... / 2026-07-08 / https://www.ulju.ulsan.kr/ulju/bbs/view.do?mId=0404010000&bIdx=67172&ptIdx=145 | 2026 진하해양레저 체험교실 및 해... / 2026-07-06 / https://www.ulju.ulsan.kr/ulju/bbs/view.do?mId=0404010000&bIdx=67088&ptIdx=145","566"
